Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,6,Mohawk Valley,13-2020,Appraisers and Assessors of Real Estate,120,79653,71080,45725,96616
10,6,Mohawk Valley,13-2031,Budget Analysts,,86705,80927,55104,102505
10,6,Mohawk Valley,13-2041,Credit Analysts,,100722,89151,59754,121206
10,6,Mohawk Valley,13-2051,Financial Analysts,170,98143,80546,56539,118945
10,6,Mohawk Valley,13-2052,Personal Financial Advisors,160,139263,104751,61499,178145
10,6,Mohawk Valley,13-2053,Insurance Underwriters,390,87793,82912,53711,104834
10,6,Mohawk Valley,13-2054,Financial Risk Specialists,,113643,110286,60134,140399
10,6,Mohawk Valley,13-2071,Credit Counselors,,64163,56087,43972,74259
10,6,Mohawk Valley,13-2072,Loan Officers,250,69881,57937,41365,84139
10,6,Mohawk Valley,13-2081,"Tax Examiners and Collectors, and Revenue Agents",,80654,73391,50196,95883
10,6,Mohawk Valley,13-2082,Tax Preparers,60,51580,37454,31321,61710
10,6,Mohawk Valley,13-2099,"Financial Specialists, All Other",,74632,72018,51223,86336
10,6,Mohawk Valley,15-0000,Computer and Mathematical Occupations,3090,88437,81406,50485,107415
10,6,Mohawk Valley,15-1211,Computer Systems Analysts,240,94437,85773,57647,112832
10,6,Mohawk Valley,15-1212,Information Security Analysts,110,88866,72720,48434,109082
10,6,Mohawk Valley,15-1221,Computer and Information Research Scientists,,118479,119315,86454,134492
10,6,Mohawk Valley,15-1231,Computer Network Support Specialists,110,66538,60879,44179,77717
10,6,Mohawk Valley,15-1232,Computer User Support Specialists,500,58298,53026,40371,67261
10,6,Mohawk Valley,15-1241,Computer Network Architects,120,111496,103429,71708,131389
10,6,Mohawk Valley,15-1242,Database Administrators,50,78830,71921,49480,93504
10,6,Mohawk Valley,15-1243,Database Architects,,108369,118228,62307,131399
10,6,Mohawk Valley,15-1244,Network and Computer Systems Administrators,320,83488,79982,56448,97009
10,6,Mohawk Valley,15-1251,Computer Programmers,140,86556,86397,61349,99159
10,6,Mohawk Valley,15-1252,Software Developers,630,109530,105462,67354,130618
10,6,Mohawk Valley,15-1253,Software Quality Assurance Analysts and Testers,60,89686,82770,64511,102272
10,6,Mohawk Valley,15-1254,Web Developers,80,62061,53033,31682,77250
10,6,Mohawk Valley,15-1255,Web and Digital Interface Designers,70,71505,65426,37704,88405
10,6,Mohawk Valley,15-1299,"Computer Occupations, All Other",150,82543,78918,49333,99148
10,6,Mohawk Valley,15-2011,Actuaries,60,123880,102033,63940,153850
10,6,Mohawk Valley,15-2031,Operations Research Analysts,,74791,65036,53052,85662
10,6,Mohawk Valley,15-2051,Data Scientists,90,96086,83361,50656,118802
10,6,Mohawk Valley,17-0000,Architecture and Engineering Occupations,1680,88645,81413,52524,106707
10,6,Mohawk Valley,17-1011,"Architects, Except Landscape and Naval",,82850,79959,53972,97288
10,6,Mohawk Valley,17-1022,Surveyors,,79827,64307,50146,94668
10,6,Mohawk Valley,17-2051,Civil Engineers,220,85261,82054,57737,99022
10,6,Mohawk Valley,17-2061,Computer Hardware Engineers,,128108,130608,84088,150117
10,6,Mohawk Valley,17-2071,Electrical Engineers,160,111841,103165,71200,132161
10,6,Mohawk Valley,17-2072,"Electronics Engineers, Except Computer",,123228,123959,76953,146364
10,6,Mohawk Valley,17-2081,Environmental Engineers,50,84214,83445,56420,98111
10,6,Mohawk Valley,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,93290,107020,56042,111913
10,6,Mohawk Valley,17-2112,Industrial Engineers,310,89946,84252,61663,104088
10,6,Mohawk Valley,17-2141,Mechanical Engineers,170,87591,80757,57458,102658
10,6,Mohawk Valley,17-2199,"Engineers, All Other",70,105574,104864,55959,130381
10,6,Mohawk Valley,17-3011,Architectural and Civil Drafters,,58126,52455,43018,65681
10,6,Mohawk Valley,17-3012,Electrical and Electronics Drafters,,54493,50922,39861,61809
10,6,Mohawk Valley,17-3013,Mechanical Drafters,,60324,62120,45822,67574
10,6,Mohawk Valley,17-3019,"Drafters, All Other",,74704,63085,42558,90776
10,6,Mohawk Valley,17-3022,Civil Engineering Technicians,,66173,66139,50365,74078
10,6,Mohawk Valley,17-3023,Electrical and Electronic Engineering Technicians,70,54756,46701,37712,63277
10,6,Mohawk Valley,17-3026,Industrial Engineering Technicians,50,56583,51562,43706,63023
10,6,Mohawk Valley,17-3029,"Engineering Technicians, Except Drafters, All Other",,65605,65512,57685,69565
10,6,Mohawk Valley,17-3031,Surveying and Mapping Technicians,,49832,49523,35658,56921
10,6,Mohawk Valley,19-0000,"Life, Physical, and Social Science Occupations",820,77830,70898,44414,94538
10,6,Mohawk Valley,19-1012,Food Scientists and Technologists,,78711,79224,53136,91500
10,6,Mohawk Valley,19-1031,Conservation Scientists,,72050,68407,48509,83819
10,6,Mohawk Valley,19-2012,Physicists,,137958,135407,102644,155616
10,6,Mohawk Valley,19-2031,Chemists,,85697,83193,51742,102674
10,6,Mohawk Valley,19-2041,"Environmental Scientists and Specialists, Including Health",,82642,81394,63248,92339
10,6,Mohawk Valley,19-3033,Clinical and Counseling Psychologists,100,103696,106810,64491,123299
10,6,Mohawk Valley,19-3034,School Psychologists,120,86664,79842,58511,100741
10,6,Mohawk Valley,19-3051,Urban and Regional Planners,,78417,62314,59994,87628
10,6,Mohawk Valley,19-3093,Historians,,42362,40285,33079,47004
10,6,Mohawk Valley,19-4013,Food Science Technicians,,54025,55079,45839,58118
10,6,Mohawk Valley,19-4021,Biological Technicians,,55993,52259,41181,63400
10,6,Mohawk Valley,19-4031,Chemical Technicians,,47528,49717,34878,53853
10,6,Mohawk Valley,19-4042,"Environmental Science and Protection Technicians, Including Health",,53734,56124,41054,60075
10,6,Mohawk Valley,19-5011,Occupational Health and Safety Specialists,100,76549,76922,50944,89352
10,6,Mohawk Valley,19-5012,Occupational Health and Safety Technicians,,60289,59939,48817,66026
10,6,Mohawk Valley,21-0000,Community and Social Service Occupations,3940,56842,51619,35345,67591
10,6,Mohawk Valley,21-1012,"Educational, Guidance, School, and Vocational Counselors",590,60640,55592,39805,71058
10,6,Mohawk Valley,21-1013,Marriage and Family Therapists,,49896,51280,33198,58245
10,6,Mohawk Valley,21-1015,Rehabilitation Counselors,80,60725,75647,34699,73737
10,6,Mohawk Valley,21-1018,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",470,59067,52107,35915,70643
10,6,Mohawk Valley,21-1021,"Child, Family, and School Social Workers",550,59451,52183,44992,66681
10,6,Mohawk Valley,21-1022,Healthcare Social Workers,340,53851,49982,38350,61601
10,6,Mohawk Valley,21-1023,Mental Health and Substance Abuse Social Workers,280,72576,78902,48472,84629
10,6,Mohawk Valley,21-1091,Health Educators,50,73192,60349,41042,89268
10,6,Mohawk Valley,21-1092,Probation Officers and Correctional Treatment Specialists,,74471,79078,56959,83228
10,6,Mohawk Valley,21-1093,Social and Human Service Assistants,850,41556,38204,30199,47235
10,6,Mohawk Valley,21-1094,Community Health Workers,120,46892,44483,33755,53460
10,6,Mohawk Valley,21-1099,"Community and Social Service Specialists, All Other",,65580,61453,49194,73774
10,6,Mohawk Valley,21-2011,Clergy,200,64127,39571,34130,79126
10,6,Mohawk Valley,21-2021,"Directors, Religious Activities and Education",60,43550,36466,30038,50306
10,6,Mohawk Valley,21-2099,"Religious Workers, All Other",,41812,33479,29536,48226
10,6,Mohawk Valley,23-0000,Legal Occupations,940,117921,84506,50005,151880
10,6,Mohawk Valley,23-1011,Lawyers,440,137753,109700,65601,173828
10,6,Mohawk Valley,23-1023,"Judges, Magistrate Judges, and Magistrates",180,171228,182891,85460,214111
10,6,Mohawk Valley,23-2011,Paralegals and Legal Assistants,250,57758,52836,40447,66413
10,6,Mohawk Valley,23-2093,"Title Examiners, Abstractors, and Searchers",50,59375,48220,41429,68347
10,6,Mohawk Valley,25-0000,"Education, Training, and Library Occupations",15340,61719,61196,33233,75963
10,6,Mohawk Valley,25-1011,"Business Teachers, Postsecondary",,84267,79101,45123,103838
10,6,Mohawk Valley,25-1021,"Computer Science Teachers, Postsecondary",,77667,81499,49112,91943
10,6,Mohawk Valley,25-1069,"Social Sciences Teachers, Postsecondary, All Other",,79819,77946,57623,90918
10,6,Mohawk Valley,25-1072,"Nursing Instructors and Teachers, Postsecondary",,68183,78884,39300,82624
10,6,Mohawk Valley,25-1121,"Art, Drama, and Music Teachers, Postsecondary",,85721,83624,51551,102806
10,6,Mohawk Valley,25-1126,"Philosophy and Religion Teachers, Postsecondary",,81518,78291,45099,99727
10,6,Mohawk Valley,25-1194,"Vocational Education Teachers, Postsecondary",90,67681,60237,47752,77645
10,6,Mohawk Valley,25-1199,"Postsecondary Teachers, All Other",,103829,81020,52506,129490
10,6,Mohawk Valley,25-2011,"Preschool Teachers, Except Special Education",360,40504,33320,30344,45584
10,6,Mohawk Valley,25-2012,"Kindergarten Teachers, Except Special Education",160,74664,68348,52397,85797
10,6,Mohawk Valley,25-2021,"Elementary School Teachers, Except Special Education",2000,72385,66076,51582,82786
10,6,Mohawk Valley,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",870,73892,77557,54057,83810
10,6,Mohawk Valley,25-2023,"Career/Technical  Education Teachers, Middle School",,71642,69442,54531,80196
10,6,Mohawk Valley,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1940,73496,77286,52722,83883
10,6,Mohawk Valley,25-2032,"Career/Technical Education Teachers, Secondary School",360,67700,64821,49914,76593
10,6,Mohawk Valley,25-2051,"Special Education Teachers, Preschool",,93670,69461,57982,111513
10,6,Mohawk Valley,25-2052,"Special Education Teachers, Kindergarten and Elementary School",390,70103,64858,50900,79705
10,6,Mohawk Valley,25-2057,"Special Education Teachers, Middle School",170,71316,66596,55357,79295
10,6,Mohawk Valley,25-2058,"Special Education Teachers, Secondary School",450,75173,78573,55696,84912
10,6,Mohawk Valley,25-2059,"Special Education Teachers, All Other",60,71878,62401,51091,82271
10,6,Mohawk Valley,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,,55435,54608,39506,63399
10,6,Mohawk Valley,25-3021,Self-Enrichment Education Teachers,420,47414,40663,31193,55524
10,6,Mohawk Valley,25-3031,"Substitute Teachers, Short-Term",940,37320,31397,29989,40986
10,6,Mohawk Valley,25-3041,Tutors,200,53767,49909,34179,63561
10,6,Mohawk Valley,25-4012,Curators,,76274,62575,49138,89842
10,6,Mohawk Valley,25-4013,Museum Technicians and Conservators,,54242,55403,37767,62479
10,6,Mohawk Valley,25-4022,Librarians and Media Collections Specialists,300,59611,59394,37101,70866
10,6,Mohawk Valley,25-4031,Library Technicians,110,36334,36286,29536,40186
10,6,Mohawk Valley,25-9031,Instructional Coordinators,350,73979,78328,50837,85549
10,6,Mohawk Valley,25-9044,"Teaching Assistants, Postsecondary",,49997,49422,38124,55932
10,6,Mohawk Valley,25-9045,"Teaching Assistants, Except Postsecondary",3010,33479,30808,29536,35634
10,6,Mohawk Valley,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1540,59982,51308,34094,72926
10,6,Mohawk Valley,27-1011,Art Directors,,105375,100148,61413,127357
10,6,Mohawk Valley,27-1021,Commercial and Industrial Designers,,69066,53342,43839,81680
10,6,Mohawk Valley,27-1022,Fashion Designers,,70183,46544,35079,87734
10,6,Mohawk Valley,27-1023,Floral Designers,,36117,33208,31014,38668
10,6,Mohawk Valley,27-1024,Graphic Designers,170,57882,51924,37459,68094
10,6,Mohawk Valley,27-1026,Merchandise Displayers and Window Trimmers,160,39827,34969,31746,43868
10,6,Mohawk Valley,27-2012,Producers and Directors,60,64441,55826,32733,80295
10,6,Mohawk Valley,27-2022,Coaches and Scouts,330,51046,50568,34328,59405
10,6,Mohawk Valley,27-2041,Music Directors and Composers,,64858,52133,32379,81097
10,6,Mohawk Valley,27-3023,"News Analysts, Reporters, and Journalist",,42229,38816,31724,47481
10,6,Mohawk Valley,27-3031,Public Relations Specialists,190,71023,65619,46952,83059
10,6,Mohawk Valley,27-3041,Editors,50,63708,55471,36139,77492
10,6,Mohawk Valley,27-3042,Technical Writers,,75253,69005,45762,89999
10,6,Mohawk Valley,27-3043,Writers and Authors,,75633,60622,42678,92111
10,6,Mohawk Valley,27-3091,Interpreters and Translators,,52773,45877,42017,58151
10,6,Mohawk Valley,27-4011,Audio and Video Equipment Technicians,,53261,52875,37109,61338
10,6,Mohawk Valley,27-4021,Photographers,,47352,41346,32177,54938
10,6,Mohawk Valley,29-0000,Healthcare Practitioners and Technical Occupations,11980,91814,80014,46351,114547
10,6,Mohawk Valley,29-1011,Chiropractors,,67948,64374,44845,79501
10,6,Mohawk Valley,29-1021,"Dentists, General",110,181926,175939,102372,221702
10,6,Mohawk Valley,29-1031,Dietitians and Nutritionists,120,72222,69063,50892,82887
10,6,Mohawk Valley,29-1041,Optometrists,,153626,139983,95087,182896
10,6,Mohawk Valley,29-1051,Pharmacists,450,125833,128475,93072,142214
10,6,Mohawk Valley,29-1071,Physician Assistants,260,125906,122839,100770,138474
10,6,Mohawk Valley,29-1122,Occupational Therapists,250,83625,83137,59484,95696
10,6,Mohawk Valley,29-1123,Physical Therapists,340,89786,86938,66827,101266
10,6,Mohawk Valley,29-1125,Recreational Therapists,,55753,61195,42711,62273
10,6,Mohawk Valley,29-1126,Respiratory Therapists,150,76795,76308,61353,84517
10,6,Mohawk Valley,29-1127,Speech-Language Pathologists,260,83788,80406,57445,96960
10,6,Mohawk Valley,29-1129,"Therapists, All Other",,59027,53305,42402,67339
10,6,Mohawk Valley,29-1131,Veterinarians,110,113413,105929,75326,132456
10,6,Mohawk Valley,29-1141,Registered Nurses,3900,83189,83365,64999,92285
10,6,Mohawk Valley,29-1171,Nurse Practitioners,350,125239,112071,92528,141596
10,6,Mohawk Valley,29-1181,Audiologists,,124143,97839,79054,146688
10,6,Mohawk Valley,29-1212,Cardiologists,,421417,,296397,
10,6,Mohawk Valley,29-1214,Emergency Medicine Physicians,50,414252,,222396,
10,6,Mohawk Valley,29-1215,Family Medicine Physicians,100,239769,216356,85466,316920
10,6,Mohawk Valley,29-1216,General Internal Medicine Physicians,150,209842,195606,86130,271697
10,6,Mohawk Valley,29-1218,Obstetricians and Gynecologists,,367306,,224657,
10,6,Mohawk Valley,29-1221,"Pediatricians, General",,214096,211822,147866,247211
10,6,Mohawk Valley,29-1223,Psychiatrists,50,242374,,123667,
10,6,Mohawk Valley,29-1224,Radiologists,,326554,205845,191438,394111
10,6,Mohawk Valley,29-1229,"Physicians, All Other",250,210787,178771,73881,279239
10,6,Mohawk Valley,29-1242,"Orthopedic Surgeons, Except Pediatric",,353784,,189850,435749
10,6,Mohawk Valley,29-1292,Dental Hygienists,270,81002,80907,67582,87711
10,6,Mohawk Valley,29-2010,Clinical Laboratory Technologists and Technicians,240,68325,69215,44177,80398
10,6,Mohawk Valley,29-2031,Cardiovascular Technologists and Technicians,70,64780,66109,43284,75526
10,6,Mohawk Valley,29-2032,Diagnostic Medical Sonographers,130,81068,83101,64757,89223
10,6,Mohawk Valley,29-2033,Nuclear Medicine Technologists,,88639,87299,71065,97426
10,6,Mohawk Valley,29-2034,Radiologic Technologists,330,71127,68236,55841,78769
10,6,Mohawk Valley,29-2035,Magnetic Resonance Imaging Technologists,50,84218,86779,69429,91613
10,6,Mohawk Valley,29-2042,Emergency Medical Technicians,270,34930,32891,30484,37152
10,6,Mohawk Valley,29-2043,Paramedics,150,49739,50085,42486,53365
10,6,Mohawk Valley,29-2051,Dietetic Technicians,,46976,47812,33534,53696
10,6,Mohawk Valley,29-2052,Pharmacy Technicians,570,38398,38015,31079,42058
10,6,Mohawk Valley,29-2055,Surgical Technologists,90,60098,60688,47737,66278
10,6,Mohawk Valley,29-2056,Veterinary Technologists and Technicians,120,44616,44279,36577,48636
10,6,Mohawk Valley,29-2057,Ophthalmic Medical Technicians,80,42688,40449,34816,46624
10,6,Mohawk Valley,29-2061,Licensed Practical and Licensed Vocational Nurses,1520,51699,50749,45247,54924
10,6,Mohawk Valley,29-2072,Medical Records Specialists,180,47989,46828,34913,54528
10,6,Mohawk Valley,29-2081,"Opticians, Dispensing",90,54382,57239,38987,62080
10,6,Mohawk Valley,29-2092,Hearing Aid Specialists,,106314,66041,46107,136418
10,6,Mohawk Valley,29-2099,"Health Technologists and Technicians, All Other",110,48671,40770,34166,55925
10,6,Mohawk Valley,29-9021,Health Information Technologists and Medical Registrars,60,57039,48607,31046,70035
10,6,Mohawk Valley,29-9091,Athletic Trainers,,53874,53459,44571,58526
10,6,Mohawk Valley,29-9093,Surgical Assistants,,56336,44434,40940,64033
10,6,Mohawk Valley,29-9099,"Healthcare Practitioners and Technical Workers, All Other",,76316,80055,40482,94233
10,6,Mohawk Valley,31-0000,Healthcare Support Occupations,13020,38722,36283,30246,42959
10,6,Mohawk Valley,31-1120,Home Health & Personal Care Aides,8910,37402,33987,33696,41238
